company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
"GUANGDONG ACE-TEC CO., LTD",Hall 2B / 2B 800,,,,https://ace-tec.com,,,
"GUANGDONG BODA COSMETICS CO., LTD",Hall 3 / 3D 230,,,,https://scribd.com,,,
"GUANGDONG CHUANGGE PACKAGING CO , LTD",Hall 11 / 11H 155,,,,https://cg-packaging.com,,,
"GUANGDONG EHON TECHNOLOGY CO., LTD.",Hall 11 / 11F 750,,,,https://styihong.com,,,
"GUANGDONG EMPRESS TECHNOLOGY CO., LTD",Hall 3 / 3F 104,,,,https://xinempress.com,,,
"GUANGDONG GAOJIELI TECHNOLOGY CO., LTD",Hall 11 / 11C 600,,,,https://gdgjl.net,,,
"GUANGDONG JIEMEI BIOTECHNOLOGY CO., LTD.",Hall 11 / 11F 805,,,,https://scribd.com,,,
"GUANGDONG LIETO INTELLIGENCE TECH. CO., LTD.",Hall 3 / 3B 130,,,,https://cn-advanced.com,,,
"GUANGDONG OUXINMAYPACK TECH CO., LTD.",Hall 11 / 11E 610,,,,https://oxmtube.com,,,
"GUANGDONG YIDAXING PRECISION CO., LTD",Hall 11 / 11C 510,,,,https://yidapump.com,,,
"GUANGDONG ZHENBAO HEALTH SUPPLIES TECHNOLOGY CO.,LTD",Hall 3 / 3D 220,,,,http://gdqinye.cn,,,
"GUANGZHOU ABELY PACKAGING CO., LTD",Hall 11 / 11F 520,,,,https://abelyperfume.com,,,
"GUANGZHOU AILE AUTOMATION EQUIPMENT CO., LTD",Hall 5 / 5E 315,,,,https://aileauto.com,,,
"GUANGZHOU AILUSI MACHIENRY CO.,LTD.",Hall 5 / 5F 220,,,,https://ailusi.com,,,
"GUANGZHOU AIMEI INTELLIGENT TECHNOLOGY CO., LTD",Hall 3 / 3A 110,,,,https://gzaimeitech.com,,,
"GUANGZHOU AMY PLASTIC TUBE CO., LTD.",Hall 11 / 11C 520,,,,https://amypt.com,,,
"GUANGZHOU ANDING TRADE CO.,LTD.",Hall 11 / 11F 720,,,,https://gzanding.en.alibaba.co,,,
"GUANGZHOU BAOSIJIE BIOTECHNOLOGY CO., LTD.",Hall 3 / 3C 130,,,,https://scribd.com,,,
"GUANGZHOU BAYIN BRAND MANAGEMENT CO., LTD.",Hall 11 / 11D 630,,,,https://sacelady.com,,,
"GUANGZHOU BIJIANG COSMETICS CO., LTD.",Hall 11 / 11E 710,,,,https://bijiangcosmetic.com,,,
"GUANGZHOU BIYANNA PACKAGING TECHNOLOGY CO., LTD",Hall 11 / 11G 640,,,,https://beyondpackaging.co,,,
"GUANGZHOU BMH COSMETIC PACKAGING CO., LTD.",Hall 11 / 11B 620,,,,https://bmhbottle.en.alibaba.com,,,
"GUANGZHOU CHINCHY COSMETICS CO., LTD.",Hall 3 / 3C 110,,,,https://chinchygroup.com,,,
"GUANGZHOU CITY CAILI COSMETICS CO., LTD.",Hall 3 / 3F 130,,,,https://cailigel.com,,,
"GUANGZHOU COSORAN COSMETICS CO., LTD",Hall 11 / 11G 510,,,,https://cosoran.com,,,
"GUANGZHOU FLOWER FLAVOURS & FRAGRANCES CO., LTD",Hall 11 / 11G 630,,,,https://8flower.co,,,
"GUANGZHOU FOURTO SANITARY PRODUCTS CO., LTD",Hall 3 / 3F 150,,,,https://waxkiss.com,,,
"GUANGZHOU HANMAY COSMETICS CO., LTD",Hall 10 / 10B 410,,,,http://hanmay.cn,,,
"GUANGZHOU HANXI GLASS CO.,LTD",Hall 11 / 11G 500,,,,https://tatricia.en.alibaba.com,,,
"GUANGZHOU HEMIAO BIOTECHNOLOGY CO.,LTD",Hall 10 / 10B 420,,,,http://hemiaobiotech.com,,,
"GUANGZHOU JIULI COSMETICS CO.,LTD",Hall 11 / 11G 650,,,,https://gdjiuli.com,,,
"GUANGZHOU KAILANA COSMETICS CO., LTD.",Hall 2B / 2B 996,,,,https://klana.en.alibaba.com,,,
"GUANGZHOU LISSON PLASTIC CO., LTD.",Hall 11 / 11C 610,,,,https://lisson-group.com,,,
"GUANGZHOU MOONPATHY COSMETICS CO., LTD.",Hall 2B / 2B 425,,,,https://moonpathy.com,,,
"GUANGZHOU MOOYAM IMPORT AND EXPORT CO., LTD.",Hall 11 / 11F 510,,,,https://aopeiskin.com,,,
"GUANGZHOU MU CAI BIOLOGICAL TECHNOLOGY CO.,LTD.",Hall 11 / 11G 600,,,,https://mucaicosmetic.com,,,
"GUANGZHOU NIANSHENG BEAUTY EQUIPMENT CO., LTD.",Hall 3 / 3A 130,,,,https://nianshengfactory.com,,,
"GUANGZHOU OHLYVIA COSMETICS CO.,LTD",Hall 2B / 2B 995,,,,https://scribd.com,,,
"GUANGZHOU OUHAI COSMETIC CO.,LTD",Hall 2B / 2B 170,,,,https://ounail.com,,,
